Fiscal Year,Account Type,Department,Division,ORG_NAME,Org Description,Fund Code,Fund Description,Account Category,Account Code,Account Description,Amount
FY18,Expense,District Court,61st District Court,Administration,1000 - Administration,7400,61st District Court,Other Services and Charges,8010,Contractual Services,431182
FY18,Expense,District Court,61st District Court,Administration,1000 - Administration,7400,61st District Court,Other Services and Charges,8011,Contract Employees-Temporary Services,5992
FY18,Expense,District Court,61st District Court,Administration,1000 - Administration,7400,61st District Court,Other Services and Charges,8240,Fees,1795544
FY18,Expense,District Court,61st District Court,Administration,1000 - Administration,7400,61st District Court,Other Services and Charges,8400,Insurance Premiums,276
FY18,Expense,District Court,61st District Court,Administration,1000 - Administration,7400,61st District Court,Other Services and Charges,8450,Claims,98258
FY18,Expense,District Court,61st District Court,Administration,1000 - Administration,7400,61st District Court,Other Services and Charges,8500,Telephone,22875
FY18,Expense,District Court,61st District Court,Administration,1000 - Administration,7400,61st District Court,Other Services and Charges,8510,Postage,61810
FY18,Expense,District Court,61st District Court,Administration,1000 - Administration,7400,61st District Court,Other Services and Charges,8520,"Internet Services, Etc.",24352
FY18,Expense,District Court,61st District Court,Administration,1000 - Administration,7400,61st District Court,Other Services and Charges,9100,Professional Development,12000
FY18,Expense,District Court,61st District Court,Administration,1000 - Administration,7400,61st District Court,Other Services and Charges,9110,Other Travel & Training,4683
FY18,Expense,District Court,61st District Court,Administration,1000 - Administration,7400,61st District Court,Other Services and Charges,9130,Local Business Expense,1624
FY18,Expense,District Court,61st District Court,Administration,1000 - Administration,7400,61st District Court,Other Services and Charges,9150,Memberships,5935
FY18,Expense,District Court,61st District Court,Administration,1000 - Administration,7400,61st District Court,Other Services and Charges,9180,Water,484
FY18,Expense,District Court,61st District Court,Administration,1000 - Administration,7400,61st District Court,Other Services and Charges,9200,Electricity,1352
FY18,Expense,District Court,61st District Court,Administration,1000 - Administration,7400,61st District Court,Other Services and Charges,9210,Natural Gas,1082
FY18,Expense,District Court,61st District Court,Administration,1000 - Administration,7400,61st District Court,Other Services and Charges,9330,Software Maintenance Agreements,100796
FY18,Expense,District Court,61st District Court,Administration,1000 - Administration,7400,61st District Court,Other Services and Charges,9340,Maintenance Service,11156
FY18,Expense,District Court,61st District Court,Administration,1000 - Administration,7400,61st District Court,Other Services and Charges,9410,Equipment Rentals or Lease,70069
FY18,Expense,District Court,61st District Court,Administration,1000 - Administration,7400,61st District Court,Other Services and Charges,9430,Buildings Rentals or Lease-Facility Mgmt,2990755
FY18,Expense,District Court,61st District Court,Administration,1000 - Administration,7400,61st District Court,Other Services and Charges,9470,Employee Parking,67679
FY18,Expense,District Court,61st District Court,Administration,1000 - Administration,7400,61st District Court,Other Services and Charges,9480,Computer Services-from IT,190837
FY18,Revenue,District Court,61st District Court,Administration,1000 - Administration,7400,61st District Court,State Grants,5440,Drunk Driving Case Flow Assistance,50000
FY18,Revenue,District Court,61st District Court,Administration,1000 - Administration,7400,61st District Court,State Grants,5450,Drug Case Information Management Account,4000
FY18,Revenue,District Court,61st District Court,Administration,1000 - Administration,7400,61st District Court,State Grants,5746,Judges Standardization,274344
FY18,Revenue,District Court,61st District Court,Administration,1000 - Administration,7400,61st District Court,Charges for Services,6080,Court Filing Fees,6340000
FY18,Revenue,District Court,61st District Court,Administration,1000 - Administration,7400,61st District Court,Charges for Services,6131,Processing Fees,150000
FY18,Revenue,District Court,61st District Court,Administration,1000 - Administration,7400,61st District Court,Charges for Services,6254,Rehabilitation Fees,425000
FY18,Revenue,District Court,61st District Court,Administration,1000 - Administration,7400,61st District Court,Charges for Services,6260,Service Fees-General,8100
FY18,Revenue,District Court,61st District Court,Administration,1000 - Administration,7400,61st District Court,Other Financing Sources,6991,Operating Transfers-Subsidy,5110000
FY18,Revenue,District Court,61st District Court,Administration,1000 - Administration,7400,61st District Court,Other Financing Sources,6993,Operating Transfers-Capital Projects,1451994
FY18,Expense,Public Library,Library,Maintenance,5500 - Maintenance,2710,Public Library Operating,Supplies,7520,Supplies,47000
FY18,Expense,Public Library,Library,Maintenance,5500 - Maintenance,2710,Public Library Operating,Other Financing,9953,Operating Trans-Capt Projects,170000
FY18,Expense,Public Library,Library,Maintenance,5500 - Maintenance,2710,Public Library Operating,Personal Services,7020,Full Time Employees,247442
FY18,Expense,Public Library,Library,Maintenance,5500 - Maintenance,2710,Public Library Operating,Personal Services,7040,Temporary Noncontract Employees,119190
FY18,Expense,Public Library,Library,Maintenance,5500 - Maintenance,2710,Public Library Operating,Personal Services,7105,Employers FICA,28047
FY18,Expense,Public Library,Library,Maintenance,5500 - Maintenance,2710,Public Library Operating,Personal Services,7110,Hospitalization Insurance,54625
FY18,Expense,Public Library,Library,Maintenance,5500 - Maintenance,2710,Public Library Operating,Personal Services,7115,Retiree Health Care-OPEB,11234
FY18,Expense,Public Library,Library,Maintenance,5500 - Maintenance,2710,Public Library Operating,Personal Services,7120,Retirement Fund Contribution,60846
FY18,Expense,Public Library,Library,Maintenance,5500 - Maintenance,2710,Public Library Operating,Personal Services,7135,Unemployment Compensation,513
FY18,Expense,Public Library,Library,Maintenance,5500 - Maintenance,2710,Public Library Operating,Other Services and Charges,8010,Contractual Services,59000
FY18,Expense,Public Library,Library,Maintenance,5500 - Maintenance,2710,Public Library Operating,Other Services and Charges,8500,Telephone,20000
FY18,Expense,Public Library,Library,Maintenance,5500 - Maintenance,2710,Public Library Operating,Other Services and Charges,9180,Water,15500
FY18,Expense,Public Library,Library,Maintenance,5500 - Maintenance,2710,Public Library Operating,Other Services and Charges,9190,Refuse Collection Charges,5000
FY18,Expense,Public Library,Library,Maintenance,5500 - Maintenance,2710,Public Library Operating,Other Services and Charges,9200,Electricity,255000
FY18,Expense,Public Library,Library,Maintenance,5500 - Maintenance,2710,Public Library Operating,Other Services and Charges,9210,Natural Gas,65000
FY18,Expense,Public Library,Library,Maintenance,5500 - Maintenance,2710,Public Library Operating,Other Services and Charges,9340,Maintenance Service,185000
FY18,Expense,Public Library,Library,Maintenance,5500 - Maintenance,2710,Public Library Operating,Other Services and Charges,9470,Employee Parking,10000
FY18,Expense,Public Library,Library,Local History,1800 - Local History,2710,Public Library Operating,Supplies,7520,Supplies,4500
FY18,Expense,Public Library,Library,Local History,1800 - Local History,2710,Public Library Operating,Personal Services,7020,Full Time Employees,123245
FY18,Expense,Public Library,Library,Local History,1800 - Local History,2710,Public Library Operating,Personal Services,7040,Temporary Noncontract Employees,110177
FY18,Expense,Public Library,Library,Local History,1800 - Local History,2710,Public Library Operating,Personal Services,7105,Employers FICA,17857
FY18,Expense,Public Library,Library,Local History,1800 - Local History,2710,Public Library Operating,Personal Services,7110,Hospitalization Insurance,21850
FY18,Expense,Public Library,Library,Local History,1800 - Local History,2710,Public Library Operating,Personal Services,7115,Retiree Health Care-OPEB,5595
FY18,Expense,Public Library,Library,Local History,1800 - Local History,2710,Public Library Operating,Personal Services,7120,Retirement Fund Contribution,30306
FY18,Expense,Public Library,Library,Local History,1800 - Local History,2710,Public Library Operating,Personal Services,7135,Unemployment Compensation,327
FY18,Expense,Public Library,Library,Local History,1800 - Local History,2710,Public Library Operating,Other Services and Charges,9100,Professional Development,4546
FY18,Expense,Public Library,Library,Local History,1800 - Local History,2710,Public Library Operating,Other Services and Charges,9150,Memberships,230
FY18,Expense,Public Library,Library,Local History,1800 - Local History,2710,Public Library Operating,Other Services and Charges,9340,Maintenance Service,2000
FY18,Expense,Public Library,Library,Local History,1800 - Local History,2710,Public Library Operating,Other Services and Charges,9470,Employee Parking,150
FY18,Expense,Public Library,Library,Miscellaneous,2170 - Miscellaneous,2710,Public Library Operating,Other Financing,9952,Operating Transfers-A87 Cost,333854
FY18,Expense,Public Library,Library,Miscellaneous,2170 - Miscellaneous,2710,Public Library Operating,Other Financing,9959,Appropriation Lapse,-61394
FY18,Expense,Public Library,Library,Miscellaneous,2170 - Miscellaneous,2710,Public Library Operating,Personal Services,7055,Time & One-half,22000
FY18,Expense,Public Library,Library,Miscellaneous,2170 - Miscellaneous,2710,Public Library Operating,Personal Services,7105,Employers FICA,-6452
FY18,Expense,Public Library,Library,Miscellaneous,2170 - Miscellaneous,2710,Public Library Operating,Personal Services,7115,Retiree Health Care-OPEB,-16654
FY18,Expense,Public Library,Library,Miscellaneous,2170 - Miscellaneous,2710,Public Library Operating,Personal Services,7120,Retirement Fund Contribution,-19187
FY18,Expense,Public Library,Library,Miscellaneous,2170 - Miscellaneous,2710,Public Library Operating,Personal Services,7135,Unemployment Compensation,-15461
FY18,Expense,Public Library,Library,Miscellaneous,2170 - Miscellaneous,2710,Public Library Operating,Personal Services,7165,Shift Differential,3000
FY18,Expense,Public Library,Library,Miscellaneous,2170 - Miscellaneous,2710,Public Library Operating,Other Services and Charges,8010,Contractual Services,21000
FY18,Expense,Public Library,Library,Miscellaneous,2170 - Miscellaneous,2710,Public Library Operating,Other Services and Charges,8400,Insurance Premiums,24129
FY18,Expense,Public Library,Library,Miscellaneous,2170 - Miscellaneous,2710,Public Library Operating,Other Services and Charges,8450,Claims,84715
FY18,Expense,Public Library,Library,Miscellaneous,2170 - Miscellaneous,2710,Public Library Operating,Other Services and Charges,9100,Professional Development,7500
FY18,Expense,Public Library,Library,Miscellaneous,2170 - Miscellaneous,2710,Public Library Operating,Other Services and Charges,9140,Tuition Reimbursement-Scholarsh,2000
FY18,Expense,Public Library,Library,Miscellaneous,2170 - Miscellaneous,2710,Public Library Operating,Other Services and Charges,9150,Memberships,9250
FY18,Expense,Public Library,Library,Miscellaneous,2170 - Miscellaneous,2710,Public Library Operating,Other Services and Charges,9340,Maintenance Service,14000
FY18,Expense,Public Library,Library,Miscellaneous,2170 - Miscellaneous,2710,Public Library Operating,Other Services and Charges,9410,Equipment Rentals or Lease,35956
FY18,Expense,Public Library,Library,Miscellaneous,2170 - Miscellaneous,2710,Public Library Operating,Other Services and Charges,9460,Engineering Services,2400
FY18,Revenue,Public Library,Library,Miscellaneous,2170 - Miscellaneous,2710,Public Library Operating,Taxes,4020,Real Property Taxes,211537
FY18,Revenue,Public Library,Library,Miscellaneous,2170 - Miscellaneous,2710,Public Library Operating,State Grants,5511,MI Dept of Education,120000
FY18,Revenue,Public Library,Library,Miscellaneous,2170 - Miscellaneous,2710,Public Library Operating,Fines & Forfeitures,6585,Library Book Fines,200000
FY18,Revenue,Public Library,Library,Miscellaneous,2170 - Miscellaneous,2710,Public Library Operating,Charges for Services,6260,Service Fees-General,125000
FY18,Revenue,Public Library,Library,Miscellaneous,2170 - Miscellaneous,2710,Public Library Operating,Contribution from Local Units,5802,Local Government Revenues,370000
FY18,Expense,Public Library,Library,Communications,4000 - Communications,2710,Public Library Operating,Capital Outlays,9760,Equipment,2140
FY18,Expense,Public Library,Library,Communications,4000 - Communications,2710,Public Library Operating,Personal Services,7020,Full Time Employees,54697
FY18,Expense,Public Library,Library,Communications,4000 - Communications,2710,Public Library Operating,Personal Services,7105,Employers FICA,4184
FY18,Expense,Public Library,Library,Communications,4000 - Communications,2710,Public Library Operating,Personal Services,7110,Hospitalization Insurance,10925
FY18,Expense,Public Library,Library,Communications,4000 - Communications,2710,Public Library Operating,Personal Services,7115,Retiree Health Care-OPEB,2483
FY18,Expense,Public Library,Library,Communications,4000 - Communications,2710,Public Library Operating,Personal Services,7120,Retirement Fund Contribution,13450
FY18,Expense,Public Library,Library,Communications,4000 - Communications,2710,Public Library Operating,Personal Services,7135,Unemployment Compensation,77
FY18,Expense,Public Library,Library,Communications,4000 - Communications,2710,Public Library Operating,Other Services and Charges,8800,Community Promotion,41500
FY18,Expense,Public Library,Library,Communications,4000 - Communications,2710,Public Library Operating,Other Services and Charges,9000,Printing & Publishing,96170
FY18,Expense,Public Library,Library,Communications,4000 - Communications,2710,Public Library Operating,Other Services and Charges,9100,Professional Development,2320
FY18,Expense,Public Library,Library,Communications,4000 - Communications,2710,Public Library Operating,Other Services and Charges,9150,Memberships,150
FY18,Expense,Public Library,Library,Seymour Branch,2120 - Seymour Branch,2710,Public Library Operating,Personal Services,7020,Full Time Employees,109518
FY18,Expense,Public Library,Library,Seymour Branch,2120 - Seymour Branch,2710,Public Library Operating,Personal Services,7040,Temporary Noncontract Employees,117141
FY18,Expense,Public Library,Library,Seymour Branch,2120 - Seymour Branch,2710,Public Library Operating,Personal Services,7105,Employers FICA,17339
FY18,Expense,Public Library,Library,Seymour Branch,2120 - Seymour Branch,2710,Public Library Operating,Personal Services,7110,Hospitalization Insurance,16388
FY18,Expense,Public Library,Library,Seymour Branch,2120 - Seymour Branch,2710,Public Library Operating,Personal Services,7115,Retiree Health Care-OPEB,4972
FY18,Expense,Public Library,Library,Seymour Branch,2120 - Seymour Branch,2710,Public Library Operating,Personal Services,7120,Retirement Fund Contribution,26931
FY18,Expense,Public Library,Library,Seymour Branch,2120 - Seymour Branch,2710,Public Library Operating,Personal Services,7135,Unemployment Compensation,1547
FY18,Expense,Public Library,Library,Seymour Branch,2120 - Seymour Branch,2710,Public Library Operating,Other Services and Charges,9100,Professional Development,1950
FY18,Expense,Public Library,Library,Seymour Branch,2120 - Seymour Branch,2710,Public Library Operating,Other Services and Charges,9150,Memberships,315
FY18,Expense,Public Library,Library,Seymour Branch,2120 - Seymour Branch,2710,Public Library Operating,Other Services and Charges,9180,Water,1950
FY18,Expense,Public Library,Library,Seymour Branch,2120 - Seymour Branch,2710,Public Library Operating,Other Services and Charges,9190,Refuse Collection Charges,1100
FY18,Expense,Public Library,Library,Seymour Branch,2120 - Seymour Branch,2710,Public Library Operating,Other Services and Charges,9200,Electricity,20500
FY18,Expense,Public Library,Library,Seymour Branch,2120 - Seymour Branch,2710,Public Library Operating,Other Services and Charges,9210,Natural Gas,7000
FY18,Expense,Public Library,Library,Seymour Branch,2120 - Seymour Branch,2710,Public Library Operating,Other Services and Charges,9340,Maintenance Service,22250
FY18,Expense,Public Library,Library,Seymour Branch,2120 - Seymour Branch,2710,Public Library Operating,Other Services and Charges,9470,Employee Parking,250
FY18,Expense,Public Library,Library,Youth Services,1200 - Youth Services,2710,Public Library Operating,Capital Outlays,9800,Furniture,1400
FY18,Expense,Public Library,Library,Youth Services,1200 - Youth Services,2710,Public Library Operating,Personal Services,7020,Full Time Employees,260461
FY18,Expense,Public Library,Library,Youth Services,1200 - Youth Services,2710,Public Library Operating,Personal Services,7040,Temporary Noncontract Employees,87924
FY18,Expense,Public Library,Library,Youth Services,1200 - Youth Services,2710,Public Library Operating,Personal Services,7105,Employers FICA,26651
FY18,Expense,Public Library,Library,Youth Services,1200 - Youth Services,2710,Public Library Operating,Personal Services,7110,Hospitalization Insurance,43700
FY18,Expense,Public Library,Library,Youth Services,1200 - Youth Services,2710,Public Library Operating,Personal Services,7115,Retiree Health Care-OPEB,11825
FY18,Expense,Public Library,Library,Youth Services,1200 - Youth Services,2710,Public Library Operating,Personal Services,7120,Retirement Fund Contribution,64047
FY18,Expense,Public Library,Library,Youth Services,1200 - Youth Services,2710,Public Library Operating,Personal Services,7135,Unemployment Compensation,488
FY18,Expense,Public Library,Library,Youth Services,1200 - Youth Services,2710,Public Library Operating,Other Services and Charges,8800,Community Promotion,21500
FY18,Expense,Public Library,Library,Youth Services,1200 - Youth Services,2710,Public Library Operating,Other Services and Charges,9100,Professional Development,6000
FY18,Expense,Public Library,Library,Youth Services,1200 - Youth Services,2710,Public Library Operating,Other Services and Charges,9150,Memberships,606
FY18,Expense,Public Library,Library,Youth Services,1200 - Youth Services,2710,Public Library Operating,Other Services and Charges,9470,Employee Parking,300
FY18,Expense,Public Library,Library,Business Office,4500 - Business Office,2710,Public Library Operating,Supplies,7520,Supplies,20500
FY18,Expense,Public Library,Library,Business Office,4500 - Business Office,2710,Public Library Operating,Personal Services,7020,Full Time Employees,49008
FY18,Expense,Public Library,Library,Business Office,4500 - Business Office,2710,Public Library Operating,Personal Services,7040,Temporary Noncontract Employees,15348
FY18,Expense,Public Library,Library,Business Office,4500 - Business Office,2710,Public Library Operating,Personal Services,7105,Employers FICA,4923
FY18,Expense,Public Library,Library,Business Office,4500 - Business Office,2710,Public Library Operating,Personal Services,7110,Hospitalization Insurance,10925
FY18,Expense,Public Library,Library,Business Office,4500 - Business Office,2710,Public Library Operating,Personal Services,7115,Retiree Health Care-OPEB,2225
FY18,Expense,Public Library,Library,Business Office,4500 - Business Office,2710,Public Library Operating,Personal Services,7120,Retirement Fund Contribution,12051
FY18,Expense,Public Library,Library,Business Office,4500 - Business Office,2710,Public Library Operating,Personal Services,7135,Unemployment Compensation,90
FY18,Expense,Public Library,Library,Business Office,4500 - Business Office,2710,Public Library Operating,Other Services and Charges,8240,Fees,7750
FY18,Expense,Public Library,Library,Business Office,4500 - Business Office,2710,Public Library Operating,Other Services and Charges,8510,Postage,9000
FY18,Expense,Public Library,Library,Business Office,4500 - Business Office,2710,Public Library Operating,Other Services and Charges,9000,Printing & Publishing,7950
FY18,Expense,Public Library,Library,Business Office,4500 - Business Office,2710,Public Library Operating,Other Services and Charges,9100,Professional Development,1400
FY18,Expense,Public Library,Library,Business Office,4500 - Business Office,2710,Public Library Operating,Other Services and Charges,9110,Other Travel & Training,3000
FY18,Expense,Public Library,Library,Business Office,4500 - Business Office,2710,Public Library Operating,Other Services and Charges,9150,Memberships,435
FY18,Expense,Public Library,Library,Business Office,4500 - Business Office,2710,Public Library Operating,Other Services and Charges,9470,Employee Parking,1600
FY18,Expense,Public Library,Library,Business Office,4500 - Business Office,7374,Library Retiree Health Care Fund,Other Services and Charges,8405,Insurance Premium-2,53032
FY18,Expense,Public Library,Library,Executive Staff,6000 - Executive Staff,2710,Public Library Operating,Personal Services,7020,Full Time Employees,508855
FY18,Expense,Public Library,Library,Executive Staff,6000 - Executive Staff,2710,Public Library Operating,Personal Services,7105,Employers FICA,38927
FY18,Expense,Public Library,Library,Executive Staff,6000 - Executive Staff,2710,Public Library Operating,Personal Services,7110,Hospitalization Insurance,65550
FY18,Expense,Public Library,Library,Executive Staff,6000 - Executive Staff,2710,Public Library Operating,Personal Services,7115,Retiree Health Care-OPEB,23102
FY18,Expense,Public Library,Library,Executive Staff,6000 - Executive Staff,2710,Public Library Operating,Personal Services,7120,Retirement Fund Contribution,125127
FY18,Expense,Public Library,Library,Executive Staff,6000 - Executive Staff,2710,Public Library Operating,Personal Services,7135,Unemployment Compensation,712
FY18,Expense,Public Library,Library,Executive Staff,6000 - Executive Staff,2710,Public Library Operating,Other Services and Charges,8010,Contractual Services,40000
FY18,Expense,Public Library,Library,Executive Staff,6000 - Executive Staff,2710,Public Library Operating,Other Services and Charges,9100,Professional Development,11315
FY18,Expense,Public Library,Library,Executive Staff,6000 - Executive Staff,2710,Public Library Operating,Other Services and Charges,9130,Local Business Expense,8200
FY18,Expense,Public Library,Library,Executive Staff,6000 - Executive Staff,2710,Public Library Operating,Other Services and Charges,9150,Memberships,2685
FY18,Expense,Public Library,Library,Executive Staff,6000 - Executive Staff,2710,Public Library Operating,Other Services and Charges,9470,Employee Parking,2300
FY18,Expense,Public Library,Library,West Side Branch,2150 - West Side Branch,2710,Public Library Operating,Personal Services,7040,Temporary Noncontract Employees,67157
FY18,Expense,Public Library,Library,West Side Branch,2150 - West Side Branch,2710,Public Library Operating,Personal Services,7105,Employers FICA,5138
FY18,Expense,Public Library,Library,West Side Branch,2150 - West Side Branch,2710,Public Library Operating,Personal Services,7135,Unemployment Compensation,94
FY18,Expense,Public Library,Library,West Side Branch,2150 - West Side Branch,2710,Public Library Operating,Other Services and Charges,9100,Professional Development,1500
FY18,Expense,Public Library,Library,West Side Branch,2150 - West Side Branch,2710,Public Library Operating,Other Services and Charges,9150,Memberships,215
FY18,Expense,Public Library,Library,West Side Branch,2150 - West Side Branch,2710,Public Library Operating,Other Services and Charges,9180,Water,3500
FY18,Expense,Public Library,Library,West Side Branch,2150 - West Side Branch,2710,Public Library Operating,Other Services and Charges,9190,Refuse Collection Charges,1300
FY18,Expense,Public Library,Library,West Side Branch,2150 - West Side Branch,2710,Public Library Operating,Other Services and Charges,9200,Electricity,16250
FY18,Expense,Public Library,Library,West Side Branch,2150 - West Side Branch,2710,Public Library Operating,Other Services and Charges,9210,Natural Gas,15000
FY18,Expense,Public Library,Library,West Side Branch,2150 - West Side Branch,2710,Public Library Operating,Other Services and Charges,9340,Maintenance Service,27500
FY18,Expense,Public Library,Library,West Side Branch,2150 - West Side Branch,2710,Public Library Operating,Other Services and Charges,9470,Employee Parking,100
FY18,Expense,Public Library,Library,General Reference,1500 - General Reference,2710,Public Library Operating,Capital Outlays,9760,Equipment,1200
FY18,Expense,Public Library,Library,General Reference,1500 - General Reference,2710,Public Library Operating,Personal Services,7020,Full Time Employees,348282
FY18,Expense,Public Library,Library,General Reference,1500 - General Reference,2710,Public Library Operating,Personal Services,7025,Acting Assignment,2000
FY18,Expense,Public Library,Library,General Reference,1500 - General Reference,2710,Public Library Operating,Personal Services,7040,Temporary Noncontract Employees,198041
FY18,Expense,Public Library,Library,General Reference,1500 - General Reference,2710,Public Library Operating,Personal Services,7105,Employers FICA,41794
FY18,Expense,Public Library,Library,General Reference,1500 - General Reference,2710,Public Library Operating,Personal Services,7110,Hospitalization Insurance,54625
FY18,Expense,Public Library,Library,General Reference,1500 - General Reference,2710,Public Library Operating,Personal Services,7115,Retiree Health Care-OPEB,15812
FY18,Expense,Public Library,Library,General Reference,1500 - General Reference,2710,Public Library Operating,Personal Services,7120,Retirement Fund Contribution,85643
FY18,Expense,Public Library,Library,General Reference,1500 - General Reference,2710,Public Library Operating,Personal Services,7135,Unemployment Compensation,765
FY18,Expense,Public Library,Library,General Reference,1500 - General Reference,2710,Public Library Operating,Other Services and Charges,8800,Community Promotion,9500
FY18,Expense,Public Library,Library,General Reference,1500 - General Reference,2710,Public Library Operating,Other Services and Charges,9100,Professional Development,11420
FY18,Expense,Public Library,Library,General Reference,1500 - General Reference,2710,Public Library Operating,Other Services and Charges,9150,Memberships,2758
FY18,Expense,Public Library,Library,General Reference,1500 - General Reference,2710,Public Library Operating,Other Services and Charges,9470,Employee Parking,2000
FY18,Expense,Public Library,Library,Van Belkum Branch,2130 - Van Belkum Branch,2710,Public Library Operating,Personal Services,7020,Full Time Employees,62255
FY18,Expense,Public Library,Library,Van Belkum Branch,2130 - Van Belkum Branch,2710,Public Library Operating,Personal Services,7040,Temporary Noncontract Employees,57097
FY18,Expense,Public Library,Library,Van Belkum Branch,2130 - Van Belkum Branch,2710,Public Library Operating,Personal Services,7105,Employers FICA,9130
FY18,Expense,Public Library,Library,Van Belkum Branch,2130 - Van Belkum Branch,2710,Public Library Operating,Personal Services,7110,Hospitalization Insurance,10925
FY18,Expense,Public Library,Library,Van Belkum Branch,2130 - Van Belkum Branch,2710,Public Library Operating,Personal Services,7115,Retiree Health Care-OPEB,2826
FY18,Expense,Public Library,Library,Van Belkum Branch,2130 - Van Belkum Branch,2710,Public Library Operating,Personal Services,7120,Retirement Fund Contribution,15309
FY18,Expense,Public Library,Library,Van Belkum Branch,2130 - Van Belkum Branch,2710,Public Library Operating,Personal Services,7135,Unemployment Compensation,580
FY18,Expense,Public Library,Library,Van Belkum Branch,2130 - Van Belkum Branch,2710,Public Library Operating,Other Services and Charges,9100,Professional Development,1200
FY18,Expense,Public Library,Library,Van Belkum Branch,2130 - Van Belkum Branch,2710,Public Library Operating,Other Services and Charges,9150,Memberships,305
FY18,Expense,Public Library,Library,Van Belkum Branch,2130 - Van Belkum Branch,2710,Public Library Operating,Other Services and Charges,9180,Water,1000
FY18,Expense,Public Library,Library,Van Belkum Branch,2130 - Van Belkum Branch,2710,Public Library Operating,Other Services and Charges,9190,Refuse Collection Charges,1250
FY18,Expense,Public Library,Library,Van Belkum Branch,2130 - Van Belkum Branch,2710,Public Library Operating,Other Services and Charges,9200,Electricity,10000
FY18,Expense,Public Library,Library,Van Belkum Branch,2130 - Van Belkum Branch,2710,Public Library Operating,Other Services and Charges,9210,Natural Gas,3100
FY18,Expense,Public Library,Library,Van Belkum Branch,2130 - Van Belkum Branch,2710,Public Library Operating,Other Services and Charges,9340,Maintenance Service,15500
FY18,Expense,Public Library,Library,Van Belkum Branch,2130 - Van Belkum Branch,2710,Public Library Operating,Other Services and Charges,9470,Employee Parking,250
FY18,Expense,Public Library,Library,Technical Services,3100 - Technical Services,2710,Public Library Operating,Capital Outlays,9760,Equipment,500
FY18,Expense,Public Library,Library,Technical Services,3100 - Technical Services,2710,Public Library Operating,Capital Outlays,9800,Furniture,7000
FY18,Expense,Public Library,Library,Technical Services,3100 - Technical Services,2710,Public Library Operating,Personal Services,7020,Full Time Employees,482593
FY18,Expense,Public Library,Library,Technical Services,3100 - Technical Services,2710,Public Library Operating,Personal Services,7040,Temporary Noncontract Employees,135636
FY18,Expense,Public Library,Library,Technical Services,3100 - Technical Services,2710,Public Library Operating,Personal Services,7105,Employers FICA,47294
FY18,Expense,Public Library,Library,Technical Services,3100 - Technical Services,2710,Public Library Operating,Personal Services,7110,Hospitalization Insurance,87400
FY18,Expense,Public Library,Library,Technical Services,3100 - Technical Services,2710,Public Library Operating,Personal Services,7115,Retiree Health Care-OPEB,21910
FY18,Expense,Public Library,Library,Technical Services,3100 - Technical Services,2710,Public Library Operating,Personal Services,7120,Retirement Fund Contribution,118670
FY18,Expense,Public Library,Library,Technical Services,3100 - Technical Services,2710,Public Library Operating,Personal Services,7135,Unemployment Compensation,2515
FY18,Expense,Public Library,Library,Technical Services,3100 - Technical Services,2710,Public Library Operating,Other Services and Charges,8010,Contractual Services,9000
FY18,Expense,Public Library,Library,Technical Services,3100 - Technical Services,2710,Public Library Operating,Other Services and Charges,9100,Professional Development,5980
FY18,Expense,Public Library,Library,Technical Services,3100 - Technical Services,2710,Public Library Operating,Other Services and Charges,9150,Memberships,220
FY18,Expense,Public Library,Library,Technical Services,3100 - Technical Services,2710,Public Library Operating,Other Services and Charges,9470,Employee Parking,700
FY18,Expense,Public Library,Library,Collection Developm,3500 - Collection Developm,2710,Public Library Operating,Supplies,7900,Books,1186000
FY18,Expense,Public Library,Library,Information Systems,6200 - Information Systems,2710,Public Library Operating,Capital Outlays,9760,Equipment,60000
FY18,Expense,Public Library,Library,Information Systems,6200 - Information Systems,2710,Public Library Operating,Personal Services,7020,Full Time Employees,222883
FY18,Expense,Public Library,Library,Information Systems,6200 - Information Systems,2710,Public Library Operating,Personal Services,7040,Temporary Noncontract Employees,19505
FY18,Expense,Public Library,Library,Information Systems,6200 - Information Systems,2710,Public Library Operating,Personal Services,7105,Employers FICA,18543
FY18,Expense,Public Library,Library,Information Systems,6200 - Information Systems,2710,Public Library Operating,Personal Services,7110,Hospitalization Insurance,32775
FY18,Expense,Public Library,Library,Information Systems,6200 - Information Systems,2710,Public Library Operating,Personal Services,7115,Retiree Health Care-OPEB,10119
FY18,Expense,Public Library,Library,Information Systems,6200 - Information Systems,2710,Public Library Operating,Personal Services,7120,Retirement Fund Contribution,54807
FY18,Expense,Public Library,Library,Information Systems,6200 - Information Systems,2710,Public Library Operating,Personal Services,7135,Unemployment Compensation,339
FY18,Expense,Public Library,Library,Information Systems,6200 - Information Systems,2710,Public Library Operating,Other Services and Charges,9100,Professional Development,2400
FY18,Expense,Public Library,Library,Information Systems,6200 - Information Systems,2710,Public Library Operating,Other Services and Charges,9340,Maintenance Service,6000
FY18,Expense,Public Library,Library,Ottawa Hills Branch,2110 - Ottawa Hills Branch,2710,Public Library Operating,Capital Outlays,9760,Equipment,100
FY18,Expense,Public Library,Library,Ottawa Hills Branch,2110 - Ottawa Hills Branch,2710,Public Library Operating,Personal Services,7020,Full Time Employees,33719
FY18,Expense,Public Library,Library,Ottawa Hills Branch,2110 - Ottawa Hills Branch,2710,Public Library Operating,Personal Services,7040,Temporary Noncontract Employees,64035
